"id_empresa","ciiu","sector","clase_riesgo","n_trabajadores","ciudad","departamento","antiguedad_meses","prima_anual","fecha_afiliacion"
"E03930","6153","Transporte",5,35,"Bogota","Cundinamarca",31,,2022-06-16
"E03931","3606","Energia",4,17,"Bucaramanga","Santander",216,3866584,2007-04-06
"E03932","7668","TIC",1,15,"Bogota","Cundinamarca",66,344638,2019-08-01
"E03933","9545","Salud",3,14,"Barranquilla","Atlantico",83,1692167,2018-03-09
"E03934","3964","Administracion publica",1,45,"Medellin","Antioquia",38,1126501,2021-11-18
"E03935","1585","Financiero",1,48,"Bogota","Cundinamarca",68,1765074,2019-06-02
"E03936","7532","Transporte",3,34,"Cali","Valle",147,4323598,2012-12-05
"E03937","2853","Servicios profesionales",1,77,"Bogota","Cundinamarca",96,1664692,2017-02-12
"E03938","2824","Servicios profesionales",1,22,"Cali","Valle",64,619379,2019-09-30
"E03939","8315","Construccion",4,10,"Bucaramanga","Santander",152,2658175,2012-07-08
"E03940","5830","Financiero",1,42,"Bogota","Cundinamarca",235,1070275,2005-09-13
"E03941","3202","Servicios profesionales",1,17,"Bogota","Cundinamarca",132,414551,2014-02-28
"E03942","3346","Salud",3,29,"Bogota","Cundinamarca",165,4345245,2011-06-14
"E03943","7645","Servicios profesionales",1,25,,,115,628210,2015-07-23
"E03944","1021","Servicios profesionales",1,35,"Pereira","Risaralda",127,940954,2014-07-28
"E03945","5532","Mineria",5,63,,,41,20161870,2021-08-20
"E03946","5169","Alojamiento y comida",3,32,"Bogota","Cundinamarca",22,3513986,2023-03-13
"E03947","2722","Administracion publica",2,49,"Medellin","Antioquia",21,2388572,2023-04-12
"E03948","5411","Financiero",1,6,"Bogota","Cundinamarca",43,137556,2021-06-21
"E03949","1072","Servicios profesionales",2,56,"Medellin","Antioquia",232,3472411,2005-12-12
"E03950","5125","Inmobiliario",2,98,,,68,5797680,2019-06-02
"E03951","1874","Alojamiento y comida",3,29,"Manizales","Caldas",237,3390997,2005-07-15
"E03952","2179","Construccion",5,93,"Medellin","Antioquia",230,32896815,2006-02-10
"E03953","9618","Alojamiento y comida",3,98,"Medellin","Antioquia",107,11381066,2016-03-19
"E03954","6708","Salud",3,34,"Bogota","Cundinamarca",89,4072494,2017-09-10
"E03955","3345","Servicios profesionales",2,57,"Bogota","Cundinamarca",135,3707225,2013-11-30
"E03956","9021","TIC",1,57,"Bogota","Cundinamarca",40,1807339,2021-09-19
"E03957","8612","TIC",2,21,"Barranquilla","Atlantico",151,1081045,2012-08-07
"E03958","3819","Servicios profesionales",2,6,"Medellin","Antioquia",190,294365,2009-05-25
"E03959","3272","Comercio",3,10,"Bogota","Cundinamarca",219,1151349,2007-01-06
"E03960","1727","Manufactura",4,22,"Barranquilla","Atlantico",196,4610792,2008-11-26
"E03961","4855","Construccion",5,213,"Bucaramanga","Santander",47,66500793,2021-02-21
"E03962","3287","Comercio",3,20,"Medellin","Antioquia",213,2700512,2007-07-05
"E03963","2493","Servicios profesionales",1,11,"Cali","Valle",153,237934,2012-06-08
"E03964","2792","Salud",3,37,"Bogota","Cundinamarca",102,5239233,2016-08-16
"E03965","4420","Educacion",3,24,"Barranquilla","Atlantico",91,3308813,2017-07-12
"E03966","6999","Comercio",3,66,"Bogota","Cundinamarca",230,8368224,2006-02-10
"E03967","3070","Agricultura",4,60,"Medellin","Antioquia",210,13756759,2007-10-03
"E03968","7180","Salud",3,26,"Bogota","Cundinamarca",222,2627715,2006-10-08
"E03969","5757","Educacion",2,25,"Medellin","Antioquia",89,1114938,2017-09-10
"E03970","4944","Salud",4,72,"Medellin","Antioquia",232,12990254,2005-12-12
"E03971","8046","Financiero",1,74,"Medellin","Antioquia",114,1836936,2015-08-22
"E03972","1242","Comercio",2,39,"Bogota","Cundinamarca",235,2334484,2005-09-13
"E03973","7207","Salud",3,41,"Cali","Valle",237,4149738,2005-07-15
"E03974","5143","Mineria",5,4,"Pereira","Risaralda",113,,2015-09-21
"E03975","4054","Administracion publica",2,69,"Barranquilla","Atlantico",142,2603745,2013-05-04
"E03976","8494","Transporte",5,32,"Medellin","Antioquia",198,9141849,2008-09-27
"E03977","3813","Manufactura",4,10,"Manizales","Caldas",197,,2008-10-27
"E03978","9278","Servicios profesionales",2,27,"Medellin","Antioquia",208,1349018,2007-12-02
"E03979","7662","Energia",4,290,"Medellin","Antioquia",185,70900994,2009-10-22
"E03980","2009","Energia",4,32,"Cali","Valle",54,5525785,2020-07-26
"E03981","7345","Construccion",5,60,"Cali","Valle",210,19213866,2007-10-03
"E03982","2845","Energia",4,36,"Medellin","Antioquia",52,9120296,2020-09-24
"E03983","2503","Salud",3,115,"Bucaramanga","Santander",140,13878799,2013-07-03
"E03984","4564","Comercio",2,7,"Medellin","Antioquia",187,425864,2009-08-23
"E03985","9124","Transporte",3,35,"Bogota","Cundinamarca",157,5023003,2012-02-09
"E03986","3484","Salud",3,48,"Cali","Valle",138,4673529,2013-09-01
"E03987","9901","Servicios profesionales",1,51,"Medellin","Antioquia",27,1255575,2022-10-14
"E03988","2193","Servicios profesionales",2,12,"Bogota","Cundinamarca",130,419505,2014-04-29
"E03989","7120","Financiero",2,116,"Medellin","Antioquia",148,5990897,2012-11-05
"E03990","8017","Transporte",5,45,"Bogota","Cundinamarca",183,15748795,2009-12-21
"E03991","1925","Inmobiliario",2,81,"Medellin","Antioquia",9,3878787,2024-04-06
"E03992","3931","Comercio",3,11,"Bogota","Cundinamarca",26,1387117,2022-11-13
"E03993","5662","Construccion",5,44,"Bogota","Cundinamarca",162,16033996,2011-09-12
"E03994","2443","Energia",5,24,"Bogota","Cundinamarca",145,,2013-02-03
"E03995","5484","Construccion",5,27,"Cali","Valle",238,9666497,2005-06-15
"E03996","3127","Comercio",2,482,"Medellin","Antioquia",187,28598747,2009-08-23
"E03997","8335","Comercio",3,17,"Bogota","Cundinamarca",121,2333055,2015-01-24
"E03998","5131","TIC",1,19,"Bogota","Cundinamarca",175,354139,2010-08-18
"E03999","6203","Salud",3,50,"Pereira","Risaralda",82,5162494,2018-04-08
"E04000","4779","Financiero",1,24,"Bogota","Cundinamarca",107,465715,2016-03-19
"E04001","6287","TIC",1,13,,,9,,2024-04-06
"E04002","5959","Administracion publica",2,42,"Medellin","Antioquia",9,2090508,2024-04-06
"E04003","4941","Administracion publica",1,58,"Medellin","Antioquia",114,1574238,2015-08-22
"E04004","5338","TIC",1,15,,,36,302494,2022-01-17
"E04005","9047","Manufactura",3,65,"Bogota","Cundinamarca",13,7424333,2023-12-08
"E04006","1889","Manufactura",4,113,"Bogota","Cundinamarca",104,,2016-06-17
"E04007","8510","Inmobiliario",1,58,"Bogota","Cundinamarca",194,1472050,2009-01-25
"E04008","5924","Administracion publica",2,37,"Bucaramanga","Santander",206,1987605,2008-01-31
"E04009","5005","Administracion publica",2,62,"Medellin","Antioquia",139,,2013-08-02
"E04010","8022","Energia",5,53,"Barranquilla","Atlantico",85,22583456,2018-01-08
"E04011","5201","Alojamiento y comida",2,71,"Medellin","Antioquia",30,3615006,2022-07-16
"E04012","2046","Educacion",2,254,"Cali","Valle",47,12531956,2021-02-21
"E04013","6879","Administracion publica",2,93,"Medellin","Antioquia",166,4614462,2011-05-15
"E04014","9292","Inmobiliario",2,100,"Bogota","Cundinamarca",17,4512644,2023-08-10
"E04015","6589","Manufactura",3,269,"Manizales","Caldas",230,36828844,2006-02-10
"E04016","7393","Inmobiliario",1,55,"Bogota","Cundinamarca",64,1601131,2019-09-30
"E04017","2263","Mineria",5,21,"Cali","Valle",211,7942923,2007-09-03
"E04018","4534","Construccion",5,5,"Medellin","Antioquia",16,1503361,2023-09-09
"E04019","9529","Servicios profesionales",1,13,"Bucaramanga","Santander",229,333557,2006-03-12
"E04020","9451","Comercio",3,60,"Bogota","Cundinamarca",22,,2023-03-13
"E04021","8645","Servicios profesionales",1,5,"Manizales","Caldas",129,122203,2014-05-29
"E04022","2136","Administracion publica",1,9,"Manizales","Caldas",6,217575,2024-07-05
"E04023","4824","TIC",2,5,"Medellin","Antioquia",212,250713,2007-08-04
"E04024","3702","Salud",4,27,"Medellin","Antioquia",101,6188863,2016-09-15
"E04025","7540","Alojamiento y comida",4,22,"Bogota","Cundinamarca",136,5258262,2013-10-31
"E04026","6814","Administracion publica",2,27,"Bogota","Cundinamarca",202,1644923,2008-05-30
"E04027","9144","Alojamiento y comida",2,13,"Bogota","Cundinamarca",94,383431,2017-04-13
"E04028","9361","Mineria",5,97,"Cali","Valle",47,35011261,2021-02-21
"E04029","7996","Energia",4,35,"Bucaramanga","Santander",153,7737420,2012-06-08
"E04030","4134","Salud",3,47,"Bucaramanga","Santander",27,6239649,2022-10-14
"E04031","4943","Educacion",1,94,"Bogota","Cundinamarca",9,2973974,2024-04-06
"E04032","9657","Transporte",4,10,"Bogota","Cundinamarca",237,2508103,2005-07-15
"E04033","4011","Salud",4,49,"Bogota","Cundinamarca",163,11758549,2011-08-13
"E04034","1106","Servicios profesionales",1,40,"Medellin","Antioquia",86,997188,2017-12-09
"E04035","9724","Financiero",1,141,"Bogota","Cundinamarca",55,4097372,2020-06-26
"E04036","9067","Transporte",3,6,"Medellin","Antioquia",209,1078961,2007-11-02
"E04037","8158","Financiero",1,60,"Medellin","Antioquia",10,,2024-03-07
"E04038","2959","TIC",2,107,"Medellin","Antioquia",26,4609380,2022-11-13
"E04039","8871","Comercio",3,27,"Bogota","Cundinamarca",123,3151385,2014-11-25
"E04040","2408","Servicios profesionales",1,147,"Barranquilla","Atlantico",72,3812500,2019-02-02
"E04041","4018","Transporte",3,16,"Medellin","Antioquia",97,1919365,2017-01-13
"E04042","1187","Salud",2,17,"Cali","Valle",190,1007371,2009-05-25
"E04043","1795","Inmobiliario",2,9,"Bogota","Cundinamarca",208,494078,2007-12-02
"E04044","7799","Servicios profesionales",1,34,"Medellin","Antioquia",6,809248,2024-07-05
"E04045","8750","Inmobiliario",1,29,,,143,799381,2013-04-04
"E04046","1963","Financiero",1,61,"Manizales","Caldas",59,1524257,2020-02-27
"E04047","6205","Transporte",4,25,"Medellin","Antioquia",213,6329329,2007-07-05
"E04048","3244","Inmobiliario",2,3,"Cali","Valle",149,132730,2012-10-06
"E04049","9029","Manufactura",4,22,"Medellin","Antioquia",53,5529224,2020-08-25
"E04050","2840","Alojamiento y comida",2,43,"Pereira","Risaralda",94,2189010,2017-04-13
"E04051","4840","Servicios profesionales",1,12,"Bogota","Cundinamarca",44,,2021-05-22
"E04052","3948","Financiero",2,14,"Manizales","Caldas",35,847635,2022-02-16
"E04053","3818","Mineria",4,84,"Bucaramanga","Santander",125,19363921,2014-09-26
"E04054","7922","Comercio",3,48,"Bogota","Cundinamarca",38,5007213,2021-11-18
"E04055","2273","TIC",1,24,"Bogota","Cundinamarca",67,571688,2019-07-02
"E04056","1454","Comercio",3,51,"Medellin","Antioquia",77,7270603,2018-09-05
"E04057","6986","TIC",1,22,"Bogota","Cundinamarca",205,518007,2008-03-01
"E04058","3520","Agricultura",3,37,"Medellin","Antioquia",98,4845356,2016-12-14
"E04059","7177","Manufactura",4,23,"Medellin","Antioquia",158,5988673,2012-01-10
"E04060","1686","Educacion",2,16,"Barranquilla","Atlantico",219,745241,2007-01-06
"E04061","1266","Construccion",4,86,"Medellin","Antioquia",127,19351167,2014-07-28
"E04062","8465","Transporte",4,11,"Barranquilla","Atlantico",130,1879611,2014-04-29
"E04063","7472","Salud",4,14,,,14,3258953,2023-11-08
"E04064","3225","Comercio",3,54,"Cali","Valle",218,5097827,2007-02-05
"E04065","9561","Educacion",2,23,"Bogota","Cundinamarca",90,1152497,2017-08-11
"E04066","8654","Servicios profesionales",1,54,"Cali","Valle",112,1312316,2015-10-21
"E04067","9243","Alojamiento y comida",3,38,"Bogota","Cundinamarca",95,4753153,2017-03-14
"E04068","1250","Construccion",4,100,"Barranquilla","Atlantico",95,20616230,2017-03-14
"E04069","4835","TIC",1,92,"Bogota","Cundinamarca",187,2406115,2009-08-23
"E04070","4477","Salud",2,31,"Bogota","Cundinamarca",224,1396773,2006-08-09
"E04071","8962","Inmobiliario",1,179,,,189,3834614,2009-06-24
"E04072","8048","Administracion publica",2,18,"Medellin","Antioquia",21,839706,2023-04-12
"E04073","5053","Comercio",4,5,"Barranquilla","Atlantico",69,1118881,2019-05-03
"E04074","9764","Energia",5,11,"Barranquilla","Atlantico",87,3575597,2017-11-09
"E04075","1204","Manufactura",3,46,"Cali","Valle",75,6247736,2018-11-04
"E04076","4119","Financiero",1,27,"Manizales","Caldas",128,695359,2014-06-28
"E04077","4991","Salud",4,16,"Bogota","Cundinamarca",167,4051744,2011-04-15
"E04078","5793","Servicios profesionales",1,34,"Manizales","Caldas",82,876832,2018-04-08
"E04079","9955","Administracion publica",3,41,"Medellin","Antioquia",107,5123695,2016-03-19
"E04080","6496","Educacion",1,134,"Cali","Valle",134,2770942,2013-12-30
"E04081","4392","Educacion",2,28,"Bogota","Cundinamarca",136,1508649,2013-10-31
"E04082","7838","Manufactura",3,65,"Cali","Valle",126,10844795,2014-08-27
"E04083","8609","Manufactura",4,18,"Medellin","Antioquia",55,5434875,2020-06-26
"E04084","8406","Comercio",3,22,"Cali","Valle",186,3147692,2009-09-22
"E04085","1996","Construccion",5,462,"Manizales","Caldas",161,185412226,2011-10-12
"E04086","6605","Servicios profesionales",1,16,"Cali","Valle",211,397700,2007-09-03
"E04087","2355","Agricultura",5,54,"Medellin","Antioquia",104,15194950,2016-06-17
"E04088","4573","Construccion",5,17,"Barranquilla","Atlantico",67,5191699,2019-07-02
"E04089","2857","Financiero",1,29,"Bucaramanga","Santander",216,585130,2007-04-06
"E04090","3417","TIC",1,56,"Cali","Valle",77,1420651,2018-09-05
"E04091","9979","Comercio",2,88,"Bogota","Cundinamarca",93,,2017-05-13
"E04092","2091","Administracion publica",3,22,"Barranquilla","Atlantico",57,,2020-04-27
"E04093","6175","TIC",1,66,"Cali","Valle",85,1726637,2018-01-08
"E04094","5744","Educacion",3,55,"Pereira","Risaralda",6,6392533,2024-07-05
"E04095","2804","Agricultura",4,79,"Barranquilla","Atlantico",23,22736109,2023-02-11
"E04096","8998","Manufactura",4,18,"Medellin","Antioquia",132,4018395,2014-02-28
"E04097","9254","Servicios profesionales",1,26,"Medellin","Antioquia",34,694320,2022-03-18
"E04098","3998","Energia",3,22,"Bucaramanga","Santander",123,,2014-11-25
"E04099","7158","Comercio",2,44,"Medellin","Antioquia",196,2782832,2008-11-26
"E04100","6577","Energia",4,63,"Bucaramanga","Santander",214,17208640,2007-06-05
"E04101","5869","Manufactura",5,11,"Bogota","Cundinamarca",13,3725700,2023-12-08
"E04102","8191","Salud",4,127,,,178,23748379,2010-05-20
"E04103","5403","Servicios profesionales",1,28,"Medellin","Antioquia",109,765419,2016-01-19
"E04104","5818","Manufactura",5,17,"Bogota","Cundinamarca",10,6199510,2024-03-07
"E04105","8733","Energia",4,7,"Cali","Valle",227,1352661,2006-05-11
"E04106","5172","Agricultura",4,5,"Pereira","Risaralda",188,,2009-07-24
"E04107","6420","Alojamiento y comida",4,31,"Medellin","Antioquia",216,6474032,2007-04-06
"E04108","9741","Mineria",5,51,"Medellin","Antioquia",227,18405085,2006-05-11
"E04109","6568","Manufactura",4,17,"Medellin","Antioquia",194,4354035,2009-01-25
"E04110","5140","Comercio",4,12,"Barranquilla","Atlantico",94,2746405,2017-04-13
"E04111","2853","Comercio",3,26,"Medellin","Antioquia",183,3423610,2009-12-21
"E04112","1938","Construccion",4,8,"Bogota","Cundinamarca",71,2092457,2019-03-04
"E04113","2887","Inmobiliario",1,11,"Medellin","Antioquia",65,,2019-08-31
"E04114","8527","TIC",1,4,,,107,80241,2016-03-19
"E04115","6502","Manufactura",4,31,"Bogota","Cundinamarca",168,6076026,2011-03-16
"E04116","1739","Energia",4,45,"Bogota","Cundinamarca",168,15048619,2011-03-16
"E04117","8589","Administracion publica",2,41,"Medellin","Antioquia",130,2282559,2014-04-29
"E04118","8388","Administracion publica",1,51,"Barranquilla","Atlantico",9,1599047,2024-04-06
"E04119","5323","Mineria",5,14,"Bogota","Cundinamarca",49,5173956,2020-12-23
"E04120","3016","Salud",4,46,"Medellin","Antioquia",188,10282343,2009-07-24
"E04121","6907","Inmobiliario",1,26,"Bogota","Cundinamarca",21,708634,2023-04-12
"E04122","9349","Construccion",5,20,"Pereira","Risaralda",135,,2013-11-30
"E04123","3868","Manufactura",4,29,"Bogota","Cundinamarca",92,6841965,2017-06-12
"E04124","3812","TIC",1,34,"Medellin","Antioquia",118,834280,2015-04-24
"E04125","7177","Agricultura",4,8,"Medellin","Antioquia",202,2108460,2008-05-30
"E04126","7549","Transporte",5,18,"Cali","Valle",8,6644327,2024-05-06
"E04127","8864","Construccion",5,224,"Medellin","Antioquia",18,77248457,2023-07-11
"E04128","7999","Transporte",3,61,"Medellin","Antioquia",140,6474123,2013-07-03
"E04129","5988","Energia",4,47,"Bogota","Cundinamarca",74,9254723,2018-12-04
"E04130","8392","Comercio",4,154,"Barranquilla","Atlantico",176,42119965,2010-07-19
"E04131","4726","Comercio",3,134,"Barranquilla","Atlantico",210,14909356,2007-10-03
"E04132","1417","Inmobiliario",2,129,"Manizales","Caldas",74,,2018-12-04
"E04133","9436","Educacion",3,193,"Barranquilla","Atlantico",56,23792045,2020-05-27
"E04134","3491","Financiero",1,65,"Cali","Valle",24,1664099,2023-01-12
"E04135","2020","Servicios profesionales",1,87,"Medellin","Antioquia",43,2292837,2021-06-21
"E04136","2363","Manufactura",4,32,"Medellin","Antioquia",213,5668267,2007-07-05
"E04137","1072","Inmobiliario",1,33,"Bogota","Cundinamarca",46,719528,2021-03-23
"E04138","9956","Transporte",4,60,"Medellin","Antioquia",210,15291666,2007-10-03
"E04139","6004","Inmobiliario",1,10,"Medellin","Antioquia",97,222748,2017-01-13
"E04140","5376","Servicios profesionales",1,13,"Bogota","Cundinamarca",86,354827,2017-12-09
"E04141","4994","Administracion publica",3,35,"Bucaramanga","Santander",218,4085901,2007-02-05
"E04142","4844","TIC",2,31,"Medellin","Antioquia",18,1463661,2023-07-11
"E04143","4498","Energia",5,22,"Bogota","Cundinamarca",107,7595263,2016-03-19
"E04144","3073","Mineria",5,123,"Pereira","Risaralda",27,43556435,2022-10-14
"E04145","9195","Educacion",1,68,"Bucaramanga","Santander",112,2319942,2015-10-21
"E04146","4168","Educacion",2,46,"Bogota","Cundinamarca",71,2360893,2019-03-04
"E04147","5861","Salud",3,29,"Medellin","Antioquia",115,2622248,2015-07-23
"E04148","7282","Salud",4,14,"Bucaramanga","Santander",238,2761800,2005-06-15
"E04149","3218","Salud",3,3,"Medellin","Antioquia",63,363180,2019-10-30
"E04150","2544","Agricultura",3,16,"Barranquilla","Atlantico",98,,2016-12-14
"E04151","6321","Construccion",5,22,"Medellin","Antioquia",49,7183790,2020-12-23
"E04152","1462","Financiero",1,9,"Medellin","Antioquia",188,249421,2009-07-24
"E04153","5774","TIC",1,22,"Bogota","Cundinamarca",196,667512,2008-11-26
"E04154","8748","Transporte",4,36,"Bogota","Cundinamarca",35,8445350,2022-02-16
"E04155","8297","Servicios profesionales",1,43,"Bogota","Cundinamarca",33,,2022-04-17
"E04156","3404","Mineria",5,20,"Manizales","Caldas",58,8002314,2020-03-28
"E04157","2554","Comercio",2,41,"Medellin","Antioquia",54,1657794,2020-07-26
"E04158","7970","Comercio",3,13,"Medellin","Antioquia",65,1677742,2019-08-31
"E04159","4003","Construccion",5,26,"Cali","Valle",24,,2023-01-12
"E04160","7122","Educacion",3,2,"Medellin","Antioquia",43,278202,2021-06-21
"E04161","3062","Energia",5,7,"Medellin","Antioquia",157,2512139,2012-02-09
"E04162","9393","Comercio",4,61,"Medellin","Antioquia",119,14406123,2015-03-25
"E04163","5682","Servicios profesionales",1,49,"Bucaramanga","Santander",39,,2021-10-19
"E04164","5273","Comercio",3,23,"Cali","Valle",21,3900065,2023-04-12
"E04165","8084","TIC",1,46,"Bogota","Cundinamarca",192,845258,2009-03-26
"E04166","4956","Comercio",3,65,"Medellin","Antioquia",196,8133827,2008-11-26
"E04167","7705","Manufactura",4,70,"Cali","Valle",101,15033035,2016-09-15
"E04168","3008","TIC",2,70,"Medellin","Antioquia",112,3195452,2015-10-21
"E04169","2006","Comercio",3,5,"Medellin","Antioquia",158,559164,2012-01-10
"E04170","6474","Construccion",4,70,"Cali","Valle",18,17682443,2023-07-11
